Frequency,Channel A
(kHz),(dBu)

204.65850830,-59.23512000
204.75387573,-61.44559000
204.84924316,-66.07902000
204.94461060,-58.68586000
205.03997803,-67.56770000
205.13534546,-68.46744000
205.23071289,-61.87054000
205.32608032,-55.96648000
205.42144775,-56.49982000
205.51681519,-58.71483000
205.61218262,-58.06858000
205.70755005,-63.00048000
205.80291748,-65.76440000
205.89828491,-64.42078000
205.99365234,-56.34472000
206.08901978,-57.26414000
206.18438721,-63.14498000
206.27975464,-64.26968000
206.37512207,-73.29118000
206.47048950,-69.85214000
206.56585693,-70.06820000
206.66122437,-65.88717000
206.75659180,-60.76936000
206.85195923,-68.96715000
206.94732666,-57.53337000
207.04269409,-61.04265000
207.13806152,-64.01562000
207.23342896,-62.49208000
207.32879639,-64.51813000
207.42416382,-59.90506000
207.51953125,-69.14258000
207.61489868,-58.36052000
207.71026611,-62.09532000
207.80563354,-66.75244000
207.90100098,-60.84654000
207.99636841,-59.98093000
208.09173584,-58.79639000
208.18710327,-64.88641000
208.28247070,-63.25744000
208.37783813,-63.70959000
208.47320557,-66.10371000
208.56857300,-57.22797000
208.66394043,-57.04353000
208.75930786,-58.38287000
208.85467529,-69.60616000
208.95004272,-78.38750000
209.04541016,-61.66815000
209.14077759,-60.82981000
209.23614502,-64.51749000
209.33151245,-65.02103000
209.42687988,-69.69861000
209.52224731,-71.69604000
209.61761475,-64.40530000
209.71298218,-67.87011000
209.80834961,-60.15910000
209.90371704,-59.61160000
209.99908447,-63.19374000
210.09445190,-72.89443000
210.18981934,-67.87756000
210.28518677,-65.96613000
210.38055420,-62.01850000
210.47592163,-61.47936000
210.57128906,-63.60687000
210.66665649,-63.65285000
210.76202393,-63.68212000
210.85739136,-66.82465000
210.95275879,-63.59178000
211.04812622,-57.88956000
211.14349365,-59.06150000
211.23886108,-61.68766000
211.33422852,-70.71823000
211.42959595,-62.06498000
211.52496338,-68.83953000
211.62033081,-61.60788000
211.71569824,-58.86428000
211.81106567,-69.46752000
211.90643311,-57.75280000
212.00180054,-61.70799000
212.09716797,-73.39049000
212.19253540,-64.40001000
212.28790283,-62.17791000
212.38327026,-67.09463000
212.47863770,-58.13370000
212.57400513,-59.41198000
212.66937256,-56.61191000
212.76473999,-58.28964000
212.86010742,-66.14104000
212.95547485,-63.74246000
213.05084229,-55.54279000
213.14620972,-55.86027000
213.24157715,-62.67727000
213.33694458,-66.61135000
213.43231201,-73.40179000
213.52767944,-69.37613000
213.62304688,-64.53712000
213.71841431,-68.03477000
213.81378174,-57.56711000
213.90914917,-58.67414000
214.00451660,-64.70863000
214.09988403,-60.28202000
214.19525146,-57.17731000
214.29061890,-60.19122000
214.38598633,-64.80059000
214.48135376,-63.52485000
214.57672119,-63.62791000
214.67208862,-61.63237000
214.76745605,-58.16681000
214.86282349,-57.77071000
214.95819092,-56.27138000
215.05355835,-56.43028000
215.14892578,-63.01583000
215.24429321,-77.36285000
215.33966064,-70.78506000
215.43502808,-61.27555000
215.53039551,-57.07821000
215.62576294,-60.97498000
215.72113037,-60.62718000
215.81649780,-57.40816000
215.91186523,-58.52661000
216.00723267,-61.90121000
216.10260010,-73.59949000
216.19796753,-65.12742000
216.29333496,-63.16436000
216.38870239,-63.20444000
216.48406982,-57.05067000
216.57943726,-60.24319000
216.67480469,-71.34517000
216.77017212,-61.79878000
216.86553955,-63.15670000
216.96090698,-65.09204000
217.05627441,-58.83228000
217.15164185,-56.74364000
217.24700928,-62.29943000
217.34237671,-66.94106000
217.43774414,-63.18573000
217.53311157,-68.09753000
217.62847900,-61.71365000
217.72384644,-54.53434000
217.81921387,-54.05494000
217.91458130,-59.25809000
218.00994873,-60.60900000
218.10531616,-65.34522000
218.20068359,-60.11124000
218.29605103,-54.88325000
218.39141846,-56.32581000
218.48678589,-62.32511000
218.58215332,-58.98729000
218.67752075,-63.55642000
218.77288818,-60.09685000
218.86825562,-59.07697000
218.96362305,-60.22943000
219.05899048,-64.19572000
219.15435791,-72.35666000
219.24972534,-65.41039000
219.34509277,-58.58279000
219.44046021,-61.36882000
219.53582764,-70.20692000
219.63119507,-65.11016000
219.72656250,-61.02250000
219.82192993,-62.48215000
219.91729736,-63.88814000
220.01266479,-60.99471000
220.10803223,-64.47527000
220.20339966,-58.12537000
220.29876709,-61.12358000
220.39413452,-65.82529000
220.48950195,-60.99339000
220.58486938,-61.86619000
220.68023682,-71.44939000
220.77560425,-61.84988000
220.87097168,-61.99437000
220.96633911,-63.35502000
221.06170654,-57.85112000
221.15707397,-60.05677000
221.25244141,-60.54575000
221.34780884,-57.64371000
221.44317627,-56.03609000
221.53854370,-57.23343000
221.63391113,-68.49646000
221.72927856,-66.32690000
221.82464600,-60.23868000
221.92001343,-55.80138000
222.01538086,-57.78096000
222.11074829,-65.52988000
222.20611572,-59.77792000
222.30148315,-56.78445000
222.39685059,-56.58213000
222.49221802,-61.77569000
222.58758545,-70.95122000
222.68295288,-71.40514000
222.77832031,-67.27338000
222.87368774,-65.73102000
222.96905518,-59.32098000
223.06442261,-58.26172000
223.15979004,-60.64081000
223.25515747,-54.18822000
223.35052490,-55.19250000
223.44589233,-58.73714000
223.54125977,-62.23183000
223.63662720,-68.33245000
223.73199463,-73.16390000
223.82736206,-65.30124000
223.92272949,-67.42335000
224.01809692,-67.51563000
224.11346436,-67.79939000
224.20883179,-64.36849000
224.30419922,-60.13710000
224.39956665,-58.89389000
224.49493408,-62.05685000
224.59030151,-62.27962000
224.68566895,-63.68013000
224.78103638,-74.57391000
224.87640381,-62.57175000
224.97177124,-63.94398000
225.06713867,-61.43968000
225.16250610,-58.21104000
225.25787354,-63.44870000
225.35324097,-71.39994000
225.44860840,-68.99218000
225.54397583,-59.34174000
225.63934326,-55.48984000
225.73471069,-56.78242000
225.83007813,-61.07497000
225.92544556,-64.19951000
226.02081299,-68.95326000
226.11618042,-71.05641000
226.21154785,-74.52567000
226.30691528,-71.66342000
226.40228271,-63.56392000
226.49765015,-62.86651000
226.59301758,-67.94350000
226.68838501,-66.67711000
226.78375244,-77.71638000
226.87911987,-76.23634000
226.97448730,-65.97971000
227.06985474,-62.71531000
227.16522217,-69.36955000
227.26058960,-64.52964000
227.35595703,-58.59413000
227.45132446,-56.59616000
227.54669189,-58.40563000
227.64205933,-58.54478000
227.73742676,-56.66706000
227.83279419,-57.75057000
227.92816162,-63.70517000
228.02352905,-65.50195000
228.11889648,-58.91832000
228.21426392,-57.58210000
228.30963135,-62.05214000
228.40499878,-66.08239000
228.50036621,-59.87144000
228.59573364,-61.47022000
228.69110107,-66.81775000
228.78646851,-62.61832000
228.88183594,-62.82076000
228.97720337,-61.70789000
229.07257080,-58.45539000
229.16793823,-58.64869000
229.26330566,-63.64651000
229.35867310,-80.29977000
229.45404053,-65.97455000
229.54940796,-56.31693000
229.64477539,-57.64528000
229.74014282,-72.54066000
229.83551025,-65.79982000
229.93087769,-63.98306000
230.02624512,-59.23494000
230.12161255,-56.20071000
230.21697998,-56.68007000
230.31234741,-58.42552000
230.40771484,-60.52457000
230.50308228,-61.69856000
230.59844971,-64.29936000
230.69381714,-83.91885000
230.78918457,-62.11697000
230.88455200,-58.06644000
230.97991943,-58.47111000
231.07528687,-64.32687000
231.17065430,-60.49082000
231.26602173,-60.49104000
231.36138916,-65.74136000
231.45675659,-67.41906000
231.55212402,-63.01139000
231.64749146,-57.99545000
231.74285889,-56.73138000
231.83822632,-59.89524000
231.93359375,-64.02098000
232.02896118,-67.98624000
232.12432861,-66.01923000
232.21969604,-68.86649000
232.31506348,-68.14835000
232.41043091,-68.08144000
232.50579834,-63.41333000
232.60116577,-59.02486000
232.69653320,-62.82788000
232.79190063,-66.28517000
232.88726807,-67.97630000
232.98263550,-65.10622000
233.07800293,-64.17915000
233.17337036,-72.15923000
233.26873779,-68.65756000
233.36410522,-68.35717000
233.45947266,-59.75177000
233.55484009,-59.23637000
233.65020752,-67.65127000
233.74557495,-74.88409000
233.84094238,-81.65089000
233.93630981,-64.24796000
234.03167725,-65.86783000
234.12704468,-62.55738000
234.22241211,-58.59026000
234.31777954,-59.00675000
234.41314697,-55.50920000
234.50851440,-57.37032000
234.60388184,-61.35894000
234.69924927,-63.30301000
234.79461670,-62.81839000
234.88998413,-56.64101000
234.98535156,-60.24720000
235.08071899,-60.54577000
235.17608643,-57.42239000
235.27145386,-66.42575000
235.36682129,-98.75404000
235.46218872,-60.31110000
235.55755615,-55.15923000
235.65292358,-57.05786000
235.74829102,-62.38639000
235.84365845,-67.58478000
235.93902588,-68.24088000
236.03439331,-62.12105000
236.12976074,-57.70069000
236.22512817,-58.50804000
236.32049561,-57.62422000
236.41586304,-55.99572000
236.51123047,-58.37005000
236.60659790,-68.96562000
236.70196533,-62.36510000
236.79733276,-57.70156000
236.89270020,-57.12916000
236.98806763,-60.52699000
237.08343506,-61.78953000
237.17880249,-59.82258000
237.27416992,-67.45334000
237.36953735,-59.77765000
237.46490479,-55.85075000
237.56027222,-55.31023000
237.65563965,-54.30172000
237.75100708,-55.48244000
237.84637451,-60.16943000
237.94174194,-62.48347000
238.03710938,-63.65404000
238.13247681,-65.34284000
238.22784424,-65.42288000
238.32321167,-75.14643000
238.41857910,-69.57278000
238.51394653,-70.23674000
238.60931396,-77.94453000
238.70468140,-67.24263000
238.80004883,-71.93005000
238.89541626,-66.41618000
238.99078369,-70.00220000
239.08615112,-77.49343000
239.18151855,-63.43906000
239.27688599,-59.33859000
239.37225342,-62.68686000
239.46762085,-67.78001000
239.56298828,-61.92056000
239.65835571,-65.51811000
239.75372314,-67.85383000
239.84909058,-63.19714000
239.94445801,-65.86526000
240.03982544,-57.37960000
240.13519287,-56.20184000
240.23056030,-54.77332000
240.32592773,-54.90285000
240.42129517,-56.43682000
240.51666260,-59.53802000
240.61203003,-68.44170000
240.70739746,-65.68204000
240.80276489,-61.49805000
240.89813232,-65.68746000
240.99349976,-70.75082000
241.08886719,-68.51166000
241.18423462,-66.27731000
241.27960205,-60.51497000
241.37496948,-61.07293000
241.47033691,-61.67350000
241.56570435,-62.64809000
241.66107178,-64.40118000
241.75643921,-62.62228000
241.85180664,-60.38044000
241.94717407,-60.44365000
242.04254150,-61.30111000
242.13790894,-57.92417000
242.23327637,-59.36278000
242.32864380,-62.51618000
242.42401123,-65.27464000
242.51937866,-68.71220000
242.61474609,-63.55675000
242.71011353,-58.66882000
242.80548096,-60.01379000
242.90084839,-62.96904000
242.99621582,-66.78413000
243.09158325,-65.42905000
243.18695068,-61.82587000
243.28231812,-60.53910000
243.37768555,-63.77614000
243.47305298,-67.19761000
243.56842041,-64.66264000
243.66378784,-62.92972000
243.75915527,-70.61175000
243.85452271,-63.37571000
243.94989014,-60.21355000
244.04525757,-63.65018000
244.14062500,-74.36576000
244.23599243,-66.45697000
244.33135986,-68.49435000
244.42672729,-69.78639000
244.52209473,-67.60743000
244.61746216,-64.22803000
244.71282959,-68.52036000
244.80819702,-70.42611000
244.90356445,-64.11031000
244.99893188,-64.15722000
245.09429932,-64.77448000
245.18966675,-61.32919000
245.28503418,-68.40927000
245.38040161,-64.61993000
245.47576904,-63.93562000
245.57113647,-68.76052000
245.66650391,-66.20724000
245.76187134,-64.31488000
245.85723877,-61.05636000
245.95260620,-61.98662000
246.04797363,-64.22871000
246.14334106,-65.67178000
246.23870850,-64.46285000
246.33407593,-65.83645000
246.42944336,-67.12447000
246.52481079,-64.34309000
246.62017822,-63.19007000
246.71554565,-61.95207000
246.81091309,-64.35788000
246.90628052,-60.98103000
247.00164795,-61.79125000
247.09701538,-65.83305000
247.19238281,-60.30859000
247.28775024,-58.18198000
247.38311768,-60.36681000
247.47848511,-56.29047000
247.57385254,-54.24310000
247.66921997,-58.50100000
247.76458740,-63.98218000
247.85995483,-63.91378000
247.95532227,-75.06709000
248.05068970,-69.12186000
248.14605713,-63.08285000
248.24142456,-65.00248000
248.33679199,-73.75253000
248.43215942,-65.83508000
248.52752686,-67.51779000
248.62289429,-64.82983000
248.71826172,-58.33138000
248.81362915,-58.64797000
248.90899658,-71.99586000
249.00436401,-62.45146000
249.09973145,-62.63297000
249.19509888,-77.34700000
249.29046631,-68.34458000
249.38583374,-59.26411000
249.48120117,-54.95625000
249.57656860,-56.20545000
249.67193604,-59.11258000
249.76730347,-58.35148000
249.86267090,-60.94230000
249.95803833,-69.12090000
250.05340576,-59.86111000
250.14877319,-61.14130000
250.24414063,-67.94198000
250.33950806,-67.06092000
250.43487549,-72.44872000
250.53024292,-73.96255000
250.62561035,-67.01217000
250.72097778,-63.00717000
250.81634521,-62.88757000
250.91171265,-58.68790000
251.00708008,-62.57500000
251.10244751,-64.64817000
251.19781494,-66.63957000
251.29318237,-62.96321000
251.38854980,-64.74561000
251.48391724,-69.79050000
251.57928467,-70.68655000
251.67465210,-63.99593000
251.77001953,-65.03053000
251.86538696,-62.98876000
251.96075439,-59.78469000
252.05612183,-58.63312000
252.15148926,-60.56464000
252.24685669,-67.35764000
252.34222412,-79.74771000
252.43759155,-68.00698000
252.53295898,-72.29087000
252.62832642,-64.36592000
252.72369385,-60.12608000
252.81906128,-61.35566000
252.91442871,-57.88014000
253.00979614,-59.28810000
253.10516357,-72.39008000
253.20053101,-70.59111000
253.29589844,-67.05518000
253.39126587,-69.82808000
253.48663330,-63.89818000
253.58200073,-73.10481000
253.67736816,-63.46890000
253.77273560,-59.86270000
253.86810303,-61.18088000
253.96347046,-65.03722000
254.05883789,-64.39193000
254.15420532,-59.53880000
254.24957275,-61.67757000
254.34494019,-69.88385000
254.44030762,-72.89310000
254.53567505,-62.70991000
254.63104248,-60.15918000
254.72640991,-65.04790000
254.82177734,-66.16258000
254.91714478,-63.85943000
255.01251221,-66.52254000
255.10787964,-61.64887000
255.20324707,-59.21121000
255.29861450,-58.28760000
255.39398193,-56.83923000
255.48934937,-56.93093000
255.58471680,-58.69497000
255.68008423,-60.16833000
255.77545166,-59.23014000
255.87081909,-60.96841000
255.96618652,-65.03609000
256.06155396,-75.95128000
256.15692139,-65.75572000
256.25228882,-65.07143000
256.34765625,-62.10777000
256.44302368,-58.73247000
256.53839111,-58.88736000
256.63375854,-63.16508000
256.72912598,-69.13825000
256.82449341,-69.75078000
256.91986084,-70.48094000
257.01522827,-64.40625000
257.11059570,-64.52293000
257.20596313,-75.75666000
257.30133057,-64.82301000
257.39669800,-61.50489000
257.49206543,-58.31348000
257.58743286,-64.35910000
257.68280029,-62.29596000
257.77816772,-59.85556000
257.87353516,-64.70252000
257.96890259,-66.91863000
258.06427002,-60.63617000
258.15963745,-63.14562000
258.25500488,-71.72690000
258.35037231,-63.43083000
258.44573975,-69.43027000
258.54110718,-63.35641000
258.63647461,-58.94251000
258.73184204,-60.41218000
258.82720947,-67.50939000
258.92257690,-62.62066000
259.01794434,-75.45921000
259.11331177,-62.34339000
259.20867920,-66.78835000
259.30404663,-64.70073000
259.39941406,-60.91983000
259.49478149,-61.69353000
259.59014893,-66.81802000
259.68551636,-64.64426000
259.78088379,-60.66864000
259.87625122,-69.14164000
259.97161865,-61.95388000
260.06698608,-56.56814000
260.16235352,-56.60511000
260.25772095,-68.62123000
260.35308838,-62.23212000
260.44845581,-61.46479000
260.54382324,-58.27897000
260.63919067,-61.05818000
260.73455811,-67.31102000
260.82992554,-58.66666000
260.92529297,-58.55795000
261.02066040,-60.69522000
261.11602783,-59.78874000
261.21139526,-59.86304000
261.30676270,-70.63773000
261.40213013,-63.24289000
261.49749756,-62.90219000
261.59286499,-64.17938000
261.68823242,-66.26379000
261.78359985,-66.27779000
261.87896729,-63.49891000
261.97433472,-63.04953000
262.06970215,-60.07749000
262.16506958,-59.11674000
262.26043701,-61.28605000
262.35580444,-66.44026000
262.45117188,-62.98278000
262.54653931,-64.59834000
262.64190674,-59.31559000
262.73727417,-60.41167000
262.83264160,-66.88445000
262.92800903,-63.27097000
263.02337646,-59.00522000
263.11874390,-62.88495000
263.21411133,-70.39947000
263.30947876,-67.77713000
263.40484619,-63.32224000
263.50021362,-58.78307000
263.59558105,-57.91069000
263.69094849,-58.64418000
263.78631592,-57.44295000
263.88168335,-61.24544000
263.97705078,-64.81696000
264.07241821,-61.44543000
264.16778564,-65.74921000
264.26315308,-75.21014000
264.35852051,-87.45415000
264.45388794,-64.09472000
264.54925537,-63.86006000
264.64462280,-67.03749000
264.73999023,-62.83120000
264.83535767,-60.19711000
264.93072510,-63.62419000
265.02609253,-64.04469000
265.12145996,-64.87218000
265.21682739,-65.85720000
265.31219482,-64.90460000
265.40756226,-62.18829000
265.50292969,-64.03007000
265.59829712,-81.38657000
265.69366455,-76.44868000
265.78903198,-64.00161000
265.88439941,-58.38615000
265.97976685,-60.06364000
266.07513428,-60.07016000
266.17050171,-60.35564000
266.26586914,-62.95197000
266.36123657,-72.94528000
266.45660400,-62.22721000
266.55197144,-63.37375000
266.64733887,-66.55077000
266.74270630,-72.41588000
266.83807373,-66.46363000
266.93344116,-70.57729000
267.02880859,-61.89612000
267.12417603,-59.24376000
267.21954346,-69.14204000
267.31491089,-71.47292000
267.41027832,-68.06699000
267.50564575,-66.60429000
267.60101318,-64.66364000
267.69638062,-62.28218000
267.79174805,-71.76292000
267.88711548,-60.48571000
267.98248291,-56.51693000
268.07785034,-61.02733000
268.17321777,-67.33917000
268.26858521,-59.52427000
268.36395264,-62.62198000
268.45932007,-82.39700000
268.55468750,-69.97206000
268.65005493,-61.15206000
268.74542236,-63.55821000
268.84078979,-69.25157000
268.93615723,-62.55363000
269.03152466,-59.72149000
269.12689209,-62.79075000
269.22225952,-68.80593000
269.31762695,-65.03700000
269.41299438,-68.16898000
269.50836182,-80.64945000
269.60372925,-70.12118000
269.69909668,-61.13371000
269.79446411,-56.82714000
269.88983154,-58.33932000
269.98519897,-58.32382000
270.08056641,-57.20116000
270.17593384,-62.07691000
270.27130127,-67.98577000
270.36666870,-58.67747000
270.46203613,-55.93776000
270.55740356,-59.92122000
270.65277100,-74.06399000
270.74813843,-69.05544000
270.84350586,-59.61332000
270.93887329,-57.73792000
271.03424072,-58.99988000
271.12960815,-67.68017000
271.22497559,-64.20112000
271.32034302,-67.82361000
271.41571045,-62.55276000
271.51107788,-58.45599000
271.60644531,-61.58074000
271.70181274,-70.95540000
271.79718018,-72.07099000
271.89254761,-59.85641000
271.98791504,-55.82509000
272.08328247,-58.84293000
272.17864990,-71.13585000
272.27401733,-62.28082000
272.36938477,-55.81949000
272.46475220,-56.62279000
272.56011963,-81.40359000
272.65548706,-59.37584000
272.75085449,-62.90031000
272.84622192,-65.71490000
272.94158936,-63.66467000
273.03695679,-63.23833000
273.13232422,-55.28402000
273.22769165,-53.45592000
273.32305908,-55.14528000
273.41842651,-59.84048000
273.51379395,-66.28859000
273.60916138,-67.88930000
273.70452881,-65.08121000
273.79989624,-60.12975000
273.89526367,-59.56218000
273.99063110,-65.59579000
274.08599854,-61.95472000
274.18136597,-62.29086000
274.27673340,-71.97295000
274.37210083,-75.55512000
274.46746826,-79.30476000
274.56283569,-76.68990000
274.65820313,-64.33945000
274.75357056,-65.04691000
274.84893799,-71.99589000
274.94430542,-63.59790000
275.03967285,-60.62012000
275.13504028,-66.17679000
275.23040771,-69.04219000
275.32577515,-64.02270000
275.42114258,-69.04033000
275.51651001,-70.09086000
275.61187744,-62.30773000
275.70724487,-60.09215000
275.80261230,-63.93610000
275.89797974,-63.42980000
275.99334717,-61.09619000
276.08871460,-59.92268000
276.18408203,-64.37135000
276.27944946,-66.02906000
276.37481689,-60.76352000
276.47018433,-58.69042000
276.56555176,-57.93867000
276.66091919,-58.76838000
276.75628662,-67.34401000
276.85165405,-61.48269000
276.94702148,-59.99506000
277.04238892,-64.10401000
277.13775635,-67.39228000
277.23312378,-68.39505000
277.32849121,-70.48610000
277.42385864,-61.87874000
277.51922607,-57.63157000
277.61459351,-63.16654000
277.70996094,-61.50501000
277.80532837,-62.84243000
277.90069580,-64.00841000
277.99606323,-63.79992000
278.09143066,-61.47973000
278.18679810,-58.00171000
278.28216553,-60.53406000
278.37753296,-59.60607000
278.47290039,-59.87580000
278.56826782,-68.36681000
278.66363525,-72.60022000
278.75900269,-77.14017000
278.85437012,-61.96185000
278.94973755,-55.15321000
279.04510498,-53.97089000
279.14047241,-56.21732000
279.23583984,-57.15454000
279.33120728,-57.18093000
279.42657471,-64.85394000
279.52194214,-71.01551000
279.61730957,-74.58794000
279.71267700,-67.35631000
279.80804443,-60.52199000
279.90341187,-59.89836000
279.99877930,-67.44356000
280.09414673,-62.30574000
280.18951416,-55.47496000
280.28488159,-58.27199000
280.38024902,-70.98813000
280.47561646,-64.17265000
280.57098389,-64.35284000
280.66635132,-68.98215000
280.76171875,-61.52529000
280.85708618,-62.95113000
280.95245361,-66.36246000
281.04782104,-63.45195000
281.14318848,-63.82099000
281.23855591,-65.43722000
281.33392334,-69.16277000
281.42929077,-64.62567000
281.52465820,-56.13438000
281.62002563,-56.81553000
281.71539307,-63.52438000
281.81076050,-84.41339000
281.90612793,-62.31033000
282.00149536,-58.46825000
282.09686279,-61.00269000
282.19223022,-61.82347000
282.28759766,-60.76925000
282.38296509,-71.95078000
282.47833252,-69.06635000
282.57369995,-66.16972000
282.66906738,-60.91663000
282.76443481,-58.09549000
282.85980225,-59.38967000
282.95516968,-61.32278000
283.05053711,-59.58255000
283.14590454,-66.95144000
283.24127197,-65.44688000
283.33663940,-63.52859000
283.43200684,-68.57164000
283.52737427,-62.01049000
283.62274170,-60.43246000
283.71810913,-59.87008000
283.81347656,-60.04505000
283.90884399,-64.00890000
284.00421143,-66.12959000
284.09957886,-65.20067000
284.19494629,-63.00113000
284.29031372,-62.97124000
284.38568115,-69.15639000
284.48104858,-68.41483000
284.57641602,-68.32689000
284.67178345,-64.02161000
284.76715088,-58.14282000
284.86251831,-58.50442000
284.95788574,-68.06123000
285.05325317,-71.70051000
285.14862061,-66.86209000
285.24398804,-66.77373000
285.33935547,-82.77228000
285.43472290,-77.40013000
285.53009033,-70.38439000
285.62545776,-62.53332000
285.72082520,-61.35559000
285.81619263,-64.01031000
285.91156006,-76.68211000
286.00692749,-66.64563000
286.10229492,-60.31825000
286.19766235,-59.45885000
286.29302979,-59.37302000
286.38839722,-60.42993000
286.48376465,-67.51973000
286.57913208,-63.68270000
286.67449951,-64.77464000
286.76986694,-87.78821000
286.86523438,-72.29651000
286.96060181,-75.06097000
287.05596924,-71.54230000
287.15133667,-57.74494000
287.24670410,-53.03749000
287.34207153,-55.73884000
287.43743896,-65.30289000
287.53280640,-60.22228000
287.62817383,-59.11860000
287.72354126,-59.24373000
287.81890869,-61.46976000
287.91427612,-77.46416000
288.00964355,-68.15648000
288.10501099,-65.56619000
288.20037842,-62.54978000
288.29574585,-79.20983000
288.39111328,-58.53300000
288.48648071,-55.87486000
288.58184814,-58.65692000
288.67721558,-63.15289000
288.77258301,-67.42699000
288.86795044,-80.06624000
288.96331787,-66.04485000
289.05868530,-60.25820000
289.15405273,-60.82531000
289.24942017,-66.72522000
289.34478760,-62.49724000
289.44015503,-60.94329000
289.53552246,-66.63284000
289.63088989,-67.38820000
289.72625732,-62.04288000
289.82162476,-56.95142000
289.91699219,-60.34857000
290.01235962,-62.07420000
290.10772705,-60.41062000
290.20309448,-71.25997000
290.29846191,-62.69791000
290.39382935,-62.79270000
290.48919678,-61.74568000
290.58456421,-69.45538000
290.67993164,-66.26455000
290.77529907,-67.59366000
290.87066650,-67.81831000
290.96603394,-63.79520000
291.06140137,-64.69005000
291.15676880,-65.82543000
291.25213623,-61.56104000
291.34750366,-59.29390000
291.44287109,-60.49339000
291.53823853,-62.24086000
291.63360596,-64.47365000
291.72897339,-70.17612000
291.82434082,-64.83563000
291.91970825,-64.40167000
292.01507568,-62.78538000
292.11044312,-61.80286000
292.20581055,-61.27020000
292.30117798,-63.43083000
292.39654541,-62.58516000
292.49191284,-64.46002000
292.58728027,-60.91718000
292.68264771,-60.84605000
292.77801514,-61.56532000
292.87338257,-60.82329000
292.96875000,-67.24216000
293.06411743,-73.81429000
293.15948486,-70.60264000
293.25485229,-66.65496000
293.35021973,-60.39015000
293.44558716,-61.53922000
293.54095459,-75.39958000
293.63632202,-63.31023000
293.73168945,-60.77536000
293.82705688,-64.04694000
293.92242432,-63.49063000
294.01779175,-61.82905000
294.11315918,-63.07434000
294.20852661,-71.12868000
294.30389404,-68.14735000
294.39926147,-61.41376000
294.49462891,-60.41023000
294.58999634,-59.67614000
294.68536377,-60.75235000
294.78073120,-63.68397000
294.87609863,-64.46138000
294.97146606,-63.87505000
295.06683350,-60.05993000
295.16220093,-55.95312000
295.25756836,-57.18634000
295.35293579,-63.11478000
295.44830322,-67.96292000
295.54367065,-66.32021000
295.63903809,-73.47028000
295.73440552,-65.19618000
295.82977295,-64.06860000
295.92514038,-69.77446000
296.02050781,-72.71610000
296.11587524,-73.10078000
296.21124268,-77.46877000
296.30661011,-67.12196000
296.40197754,-72.24235000
296.49734497,-84.04350000
296.59271240,-68.56979000
296.68807983,-66.21537000
296.78344727,-64.90260000
296.87881470,-67.53651000
296.97418213,-66.87381000
297.06954956,-60.75561000
297.16491699,-72.48807000
297.26028442,-62.07255000
297.35565186,-60.88779000
297.45101929,-64.40413000
297.54638672,-71.31960000
297.64175415,-63.67876000
297.73712158,-83.63731000
297.83248901,-64.38179000
297.92785645,-61.68783000
298.02322388,-62.98325000
298.11859131,-61.57980000
298.21395874,-64.15633000
298.30932617,-68.40054000
298.40469360,-71.74430000
298.50006104,-72.37608000
298.59542847,-68.85341000
298.69079590,-64.23910000
298.78616333,-98.65332000
298.88153076,-60.10372000
298.97689819,-57.51389000
299.07226563,-59.44063000
299.16763306,-67.17822000
299.26300049,-68.07130000
299.35836792,-65.53236000
299.45373535,-70.66191000
299.54910278,-62.29840000
299.64447021,-71.39197000
299.73983765,-65.95277000
299.83520508,-62.30482000
299.93057251,-59.85863000
300.02593994,-59.38022000
300.12130737,-58.11195000
300.21667480,-58.29025000
300.31204224,-58.99019000
300.40740967,-60.58217000
300.50277710,-65.23682000
300.59814453,-64.30011000
300.69351196,-60.47718000
300.78887939,-59.76329000
300.88424683,-61.82615000
300.97961426,-64.99900000
301.07498169,-66.65754000
301.17034912,-66.58585000
301.26571655,-60.71607000
301.36108398,-61.34786000
301.45645142,-63.31001000
301.55181885,-63.87560000
301.64718628,-71.45898000
301.74255371,-64.61110000
301.83792114,-59.93797000
301.93328857,-60.95105000
302.02865601,-67.10463000
302.12402344,-70.67691000
302.21939087,-69.74398000
302.31475830,-59.95751000
302.41012573,-58.61192000
302.50549316,-62.01446000
302.60086060,-67.86400000
302.69622803,-76.67123000
302.79159546,-70.52893000
302.88696289,-106.61520000
302.98233032,-65.77060000
303.07769775,-73.14005000
303.17306519,-71.34807000
303.26843262,-69.68589000
303.36380005,-70.85105000
303.45916748,-59.62520000
303.55453491,-63.55589000
303.64990234,-65.56836000
303.74526978,-66.75974000
303.84063721,-60.36963000
303.93600464,-60.96866000
304.03137207,-61.49107000
304.12673950,-58.90681000
304.22210693,-62.49604000
304.31747437,-63.89912000
304.41284180,-66.11509000
304.50820923,-64.00572000
304.60357666,-57.49699000
304.69894409,-58.23113000
304.79431152,-57.83509000
304.88967896,-58.97117000
304.98504639,-81.30650000
305.08041382,-67.75619000
305.17578125,-75.99673000
305.27114868,-62.22299000
305.36651611,-63.23016000
305.46188354,-63.60649000
305.55725098,-63.47222000
305.65261841,-70.53469000
305.74798584,-70.65850000
305.84335327,-69.41808000
305.93872070,-62.52039000
306.03408813,-61.62511000
306.12945557,-62.13264000
306.22482300,-62.72139000
306.32019043,-71.90770000
306.41555786,-87.77012000
306.51092529,-69.55400000
306.60629272,-72.05805000
306.70166016,-65.04894000
306.79702759,-56.93129000
306.89239502,-58.88943000
306.98776245,-65.86022000
307.08312988,-58.77529000
